,store_id,date
666,30,1970-01-01 00:00:00.000000030
667,59,1970-01-01 00:00:00.000000030
668,18,1970-01-01 00:00:00.000000030
669,67,1970-01-01 00:00:00.000000030
670,96,1970-01-01 00:00:00.000000030
671,67,1970-01-01 00:00:00.000000030
672,48,1970-01-01 00:00:00.000000030
673,61,1970-01-01 00:00:00.000000030
674,15,1970-01-01 00:00:00.000000030
675,20,1970-01-01 00:00:00.000000030
676,17,1970-01-01 00:00:00.000000030
677,36,1970-01-01 00:00:00.000000030
678,72,1970-01-01 00:00:00.000000030
679,25,1970-01-01 00:00:00.000000030
680,38,1970-01-01 00:00:00.000000030
681,84,1970-01-01 00:00:00.000000030
682,26,1970-01-01 00:00:00.000000030
683,76,1970-01-01 00:00:00.000000030
684,44,1970-01-01 00:00:00.000000030
685,30,1970-01-01 00:00:00.000000030
686,95,1970-01-01 00:00:00.000000030
687,89,1970-01-01 00:00:00.000000030
688,79,1970-01-01 00:00:00.000000030
689,99,1970-01-01 00:00:00.000000030
690,42,1970-01-01 00:00:00.000000030
691,72,1970-01-01 00:00:00.000000030
692,19,1970-01-01 00:00:00.000000030
693,34,1970-01-01 00:00:00.000000030
694,97,1970-01-01 00:00:00.000000030
695,49,1970-01-01 00:00:00.000000030
696,64,1970-01-01 00:00:00.000000030
697,39,1970-01-01 00:00:00.000000030
698,40,1970-01-01 00:00:00.000000030
699,10,1970-01-01 00:00:00.000000030
700,16,1970-01-01 00:00:00.000000030
701,91,1970-01-01 00:00:00.000000030
702,59,1970-01-01 00:00:00.000000030
703,83,1970-01-01 00:00:00.000000030
704,53,1970-01-01 00:00:00.000000030
705,87,1970-01-01 00:00:00.000000030
706,38,1970-01-01 00:00:00.000000030
